Nome: SAO SIMAO
Codigo Estacao: 83669
Latitude: -21.46111111
Longitude: -47.57944443
Altitude: 620.02
Situacao: Operante
Data Inicial: 2019-01-01
Data Final: 2023-09-08
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2019-11-04;6,1;10,1;0;37,1;28,8;20,6;51,5;36;,666667;
2019-11-05;5,3;5,2;12,6;33,7;25,32;20,7;71,75;50;1,333333;
2019-11-06;6,3;4,9;20;32,8;25,44;20,5;69,25;57;1,333333;
2019-11-07;5;5,7;0;35,5;24,86;19,8;74,25;50;1;
2019-11-08;3,2;2,2;15,4;30,4;23,98;19,8;79,25;68;1;
2019-11-09;3,6;2,4;0;29,5;25,02;22,1;78,25;70;,333333;
2019-11-10;3,1;1,1;1,6;28,5;24,2;20,8;80,5;69;,333333;
2019-11-11;2,4;8,5;0;33,7;26,2;21,2;64;50;1,333333;
2019-11-12;7,3;8,4;0;33,3;26,86;20,3;55;44;1,333333;
2019-11-13;10,1;4;0;31,7;24,22;21,5;78,75;59;1;
2019-11-14;3;1,8;12;29,7;22;19,8;88,75;65;,666667;
2019-11-15;2,7;0;12,4;23,5;21,32;19,6;94;89;,333333;
2019-11-16;,6;8,8;5,4;30,7;23,44;18,8;63,75;51;,666667;
2019-11-17;5,5;10,7;0;33,3;24,96;16,4;57,75;42;,666667;
2019-11-18;6,9;10,6;0;34,8;26,32;18,1;62;34;0;
2019-11-19;6,6;7,3;0;33,9;26,82;21,5;61,5;45;1,333333;
2019-11-20;4,9;7,6;10,9;33,8;25,48;19,6;66,25;42;,333333;
2019-11-21;5,1;8,5;0;32,1;25,86;20,9;67;61;,666667;
2019-11-22;5,9;7;0;32,9;24,44;21,3;83;71;1,333333;
2019-11-23;3,6;6,7;3,2;33,5;23,8;19;79,25;51;,666667;
2019-11-24;2,9;3,8;53;24,9;20,48;18,4;80,5;70;1;
2019-11-25;3,5;9,7;0;31,5;24,22;16,1;69;58;,666667;
2019-11-26;5,2;9,6;0;32,6;26,8;20,9;63;51;,666667;
2019-11-27;5,6;5,5;0;33,3;25,1;21,1;78;60;,666667;
2019-11-28;3,4;4;48,4;30,5;23,78;19,7;77,5;74;1;
2019-11-29;3,8;3,2;0;28,5;23,98;18,4;76,25;69;1;
2019-11-30;3;2,2;0;30,2;24,72;22,1;86,25;83;0;
2019-12-01;1,7;2,9;17,2;27,7;23,6;21,2;88,75;74;,666667;
2019-12-02;1,7;6,6;14;30,9;24,56;20,3;68,75;59;1,333333;
2019-12-03;4,7;6;0;32,9;24,98;16,9;69,5;53;,666667;
2019-12-04;5;4,8;0;33,3;25,46;21,3;80;63;,666667;
2019-12-05;1;3,8;7;30,9;24,22;20,5;83;59;,666667;
2019-12-06;2,8;,9;4,4;28,3;22,76;20,3;85,25;68;,666667;
2019-12-07;2;8,1;14;31,9;25,06;19,6;63,25;59;,333333;
2019-12-08;6,2;9;0;33,5;26,38;20,3;66,25;49;,666667;
2019-12-09;6;1,9;0;30,7;23,86;19,8;81,75;71;,666667;
2019-12-10;1;1,1;38,7;28,7;24,2;19,8;81,5;67;,666667;
2019-12-11;1,8;0;5,6;24,9;22,24;19,2;90,75;84;0;
2019-12-12;,2;2,3;13,8;28,9;23,54;19,6;82,75;66;,666667;
2019-12-13;2,3;4,2;0;32,3;24,76;19,8;83;73;,333333;
2019-12-14;2,7;,1;,6;29,3;24,5;21,4;79;68;1,333333;
2019-12-15;2,8;2,5;,1;32,7;25,78;21,9;69,25;48;0;
2019-12-16;5,2;9,5;0;34,6;26,94;19,2;61,25;40;,333333;
2019-12-17;6,8;8,5;0;33,9;26,88;21,6;62,75;51;,666667;
2019-12-18;5,7;,9;35,5;29,5;23,12;18,4;80,25;67;,666667;
2019-12-19;3;1,6;,1;30,7;24,04;20,7;75,25;57;,333333;
2019-12-20;3,3;3,3;0;31,4;24,36;21,1;78,25;60;,666667;
2019-12-21;2,2;4,9;3;30,7;24,22;20,8;72,75;58;1,333333;
2019-12-22;3,9;3,2;0;30,2;24,06;19,1;81,25;71;,333333;
2019-12-23;2,5;,8;4,1;28,3;22,58;19,5;84,25;67;1;
2019-12-24;1,4;9,4;4,4;33,1;24,34;18,7;69,5;49;,333333;
2019-12-25;5,2;10,2;0;34,1;26,14;19,5;67,75;53;,333333;
2019-12-26;5,7;8,9;0;35,7;25,78;21,1;72,25;46;0;
2019-12-27;4,9;9,6;15,4;35,9;26,64;19,4;71;47;,333333;
2019-12-28;5,6;9,6;0;35,7;28,18;21,5;56;42;,666667;
2019-12-29;6;9,5;0;34,9;27,92;22,9;62,5;46;,333333;
2019-12-30;6,8;7;0;35,2;26,98;23,6;66,75;52;1;
2019-12-31;5,2;7,8;2,8;35,1;25,56;19,8;73;54;,666667;
2020-01-01;3,7;7,5;47,6;32,9;26,28;19,8;70,5;54;,333333;
2020-01-02;4,3;,6;0;28,4;23,44;20,7;88,5;73;1,333333;
2020-01-03;1;3,1;79,2;30,4;23,22;19,4;85,25;62;,666667;
2020-01-04;2;8,1;9,2;32,3;24,44;20,7;77,75;55;,333333;
2020-01-05;3,1;5,8;1;31,7;23,62;20,7;90,25;80;,666667;
2020-01-06;3,1;8,3;1,8;31,5;24,42;18,4;73,5;58;0;
2020-01-07;3,7;7,3;0;31,5;25,38;20,9;77;57;1;
2020-01-08;3,9;5,5;1,8;31,9;24,48;21,3;77,5;45;,666667;
2020-01-09;2,8;,6;49,2;30,3;24,34;20,7;95,75;91;0;
2020-01-10;1,1;6,7;40;33,3;25,84;21,4;79,5;56;,333333;
2020-01-11;5;2,6;0;31,7;26,24;21,9;81,5;69;0;
2020-01-12;1,8;4,3;,2;34,9;26,22;22,1;80,75;58;,333333;
2020-01-13;2,4;6,5;6,2;32,5;26,12;22;76;60;,333333;
2020-01-14;6;4,6;0;33,2;26,18;21,2;75,25;56;,666667;
2020-01-15;4;10,8;0;35,8;27,82;21,3;66,75;44;,333333;
2020-01-16;5,8;8,9;0;35,7;26,64;21,6;68,25;47;1;
2020-01-17;5,2;,9;,2;31,2;24,6;21,3;83,75;78;1;
2020-01-18;2;8,6;66,6;32,7;25,24;20,4;75;56;,666667;
2020-01-19;4,2;5,5;0;32,7;26,38;21,8;77,75;68;,666667;
2020-01-20;3,6;5,8;0;32,9;26,44;22,7;73,25;57;,666667;
2020-01-21;4,4;9,8;0;33,7;26,34;21,5;67,5;54;,333333;
2020-01-22;5,8;2,5;0;30,5;24,8;21,7;79,25;61;,666667;
2020-01-23;2,6;0;8,1;26,5;21,94;19,8;94,75;88;,333333;
2020-01-24;,3;3,7;37,5;29,1;23,92;20,6;75,5;61;1,333333;
2020-01-25;4,3;9,8;0;32,2;24,26;16,9;65,75;47;,333333;
2020-01-26;5,5;9,8;0;32,9;24,62;16,5;61;39;,333333;
2020-01-27;5;9,7;0;34,4;25,06;15,8;61;43;,333333;
2020-01-28;5,8;7,5;0;33,3;25,84;19,8;71,75;55;,333333;
2020-01-29;3,7;3,4;4,2;29,2;23,58;21,2;81;68;1;
2020-01-30;2,5;2,8;23,4;31,7;24,68;21,2;81;60;,666667;
2020-01-31;2,5;2,3;4;31,3;25,58;21,1;78,75;64;0;
2020-02-01;3,7;1,3;0;31,3;24,62;21,6;84,25;73;0;
2020-02-02;1,7;6,1;3;32,3;25,6;21,2;78,25;60;0;
2020-02-03;3,8;2,4;0;32,5;24,9;21,7;84,25;68;0;
2020-02-04;2,2;3,6;5,2;30,4;24,48;21,1;81;68;,666667;
2020-02-05;2,6;3,5;18,8;31,3;23,28;20,6;83,75;57;,333333;
2020-02-06;2,2;,8;4,6;28;23,48;20,8;87;80;,466667;
2020-02-07;1,4;0;21,2;28,1;21,4;19;91;73;,666667;
2020-02-08;2;10,2;4,6;30,1;25;18,9;67;55;1;
2020-02-09;6,4;,9;0;26,9;23,5;21,5;87;72;,666667;
2020-02-10;,4;0;22,8;25,5;22,72;21,2;98;96;0;
2020-02-11;,2;,2;8,1;27,5;22,6;21;94;95;,666667;
2020-02-12;,6;3,5;13,9;28,1;22,58;19,3;81,75;72;,666667;
2020-02-13;2,6;6,4;0;30,5;23,7;18,7;76;60;,333333;
2020-02-14;4;10,7;0;33,3;25,26;18,5;70,5;49;,333333;
2020-02-15;4,4;8,4;0;35,3;26,86;18,9;69,25;45;,666667;
2020-02-16;4;9,5;0;33,8;26,98;20,6;65,5;55;1;
2020-02-17;4,8;8,7;0;33,7;26,26;20,7;77;65;1;
2020-02-18;3,7;8;0;33,1;26,56;22,2;71,75;57;0;
2020-02-19;4;6,5;0;32,7;25,58;21,3;78;59;0;
2020-02-20;1,8;4,9;22;31,1;25,54;21,3;78,5;71;,666667;
2020-02-21;2,7;0;42,7;28,5;23,24;21,1;95,5;85;0;
2020-02-22;,8;3,6;3,4;30,3;22,82;20,9;89;69;1;
2020-02-23;2,8;5,6;10;30,3;24,28;18,4;73,5;61;1;
2020-02-24;3,5;1,3;0;27,1;23,88;21,6;84,75;76;,666667;
2020-02-25;1,5;5,3;8;30,9;25,94;21,1;76,5;66;1;
2020-02-26;3;1,4;9,2;28,7;22,84;20,9;91;73;,333333;
2020-02-27;,5;1,4;19;26,9;22,2;19,6;87;75;1,333333;
2020-02-28;2,6;,1;0;27,4;22,38;18,5;87;82;,666667;
2020-02-29;1,4;3,5;1;29,9;24,84;19,6;72,75;68;1;
2020-03-01;3,5;4,1;0;30,9;22,46;18,5;83,75;62;1;
2020-03-02;2;9,1;66,4;29,1;23,46;18,2;66,75;55;2;
2020-03-03;6;8,2;0;29,7;23,06;17,7;74;62;1;
2020-03-04;3,5;9,1;0;29,6;22,9;16,8;74,25;62;1;
2020-03-05;4;10,1;0;31,3;23,36;17,4;62,25;38;1,333333;
2020-03-06;6,3;10;0;31,3;22,76;16;61,5;40;1,333333;
2020-03-07;5,7;9,9;0;31,4;22,76;16,3;66,5;47;,333333;
2020-03-08;5,5;6,3;0;30,3;22,68;18,8;82,5;73;1;
2020-03-09;4;9,3;1,6;31,3;23,6;18;72;55;,333333;
2020-03-10;5;9,1;0;33,3;25,18;19,3;69,25;54;,666667;
2020-03-11;6,4;10,3;0;33,5;26,22;21,7;64,25;47;,333333;
2020-03-12;7;10,3;0;34,3;26,26;21,3;61;43;,333333;
2020-03-13;7,1;10,4;0;34,5;26,04;21,1;63,75;40;0;
2020-03-14;6;9,6;0;34,7;27,3;21,5;62;47;1,333333;
2020-03-15;6,6;8,2;0;34,7;26,4;21,7;68,75;54;,666667;
2020-03-16;6;8,5;1,8;32,9;25,46;19,4;69,75;50;,333333;
2020-03-17;3,7;8,4;,3;33,4;26,28;21,6;67,75;53;,333333;
2020-03-18;5,2;6;0;34,3;25,5;21;88,5;71;,333333;
2020-03-19;1,8;1;8,2;30,8;24,3;19,7;82;61;,333333;
2020-03-20;2,2;3,9;,8;29,5;23,38;21,3;86,5;66;,666667;
2020-03-21;1,6;4,5;16;30,4;23,68;20,9;81,75;66;,666667;
2020-03-22;3,2;8,7;0;30,3;23,8;19,2;65,25;56;,666667;
2020-03-23;5,6;10,4;0;30,8;23,38;18,3;64,5;57;1;
2020-03-24;7,6;10,4;0;30,1;22,92;18,7;57,75;37;1,333333;
2020-03-25;6,9;10,4;0;29,7;22,64;17,2;58;40;,333333;
2020-03-26;5,3;10;0;30,5;23,04;17,2;61,5;41;,666667;
2020-03-27;6,7;8,7;0;30,8;23,96;18,4;62,25;54;1;
2020-03-28;6,5;6,7;0;31,9;24,46;21,1;88,5;66;,333333;
2020-03-29;2,6;1,9;9;30,2;23,14;19,4;87,5;74;,333333;
2020-03-30;1,5;6;12,8;30,9;24,24;19,1;71,5;64;,666667;
2020-03-31;3,3;10,3;0;33,1;25,62;19,2;72,5;53;0;
2020-04-01;3,6;9,9;0;32,9;25,06;19,1;69;48;,333333;
2020-04-02;4,4;8,4;0;32,7;24,82;18,9;73,25;50;,666667;
2020-04-03;4,3;8,1;0;32,1;25,72;19,8;69,5;49;,666667;
2020-04-04;5,1;9,9;0;31,3;21,9;16,5;62,75;45;,666667;
2020-04-05;5,8;10,3;0;33,1;23,62;14,7;61,5;44;1;
2020-04-06;5,6;10,3;0;34,5;25,16;16,7;65,75;45;,333333;
2020-04-07;4,7;1,4;0;29;23,82;20,3;79;66;,666667;
2020-04-08;2,8;9,1;0;31;23,88;18,8;67;53;1,333333;
2020-04-09;4,9;8,5;0;29,9;20,98;13,7;63;47;1;
2020-04-10;5;9,8;0;29,9;21,22;12,5;57,25;44;1,333333;
2020-04-11;5,1;8,9;0;31,3;21,7;12,8;57,75;40;2;
2020-04-12;5,3;9,6;0;31,4;22,62;14,2;63,5;48;,333333;
2020-04-13;6;9,4;0;31,7;24,12;16,8;63,5;47;1;
2020-04-14;4,7;0;0;24,5;19,8;16,8;88,75;69;1,333333;
2020-04-15;,8;4,3;14;26,5;19,52;13,7;84;64;0;
2020-04-16;2,4;8;0;28,5;21,7;15,9;76,5;59;,333333;
2020-04-17;3,2;7,4;0;31,3;23,22;15,2;66,25;54;1;
2020-04-18;5,6;7,9;0;30,1;22,3;15,1;69,75;57;1,333333;
2020-04-19;4,8;3,6;0;29,1;22,5;17,3;70,5;67;1,666667;
2020-04-20;4,2;7,1;0;29,7;22,28;15,8;64;49;1;
2020-04-21;5;8,7;0;30,3;21,84;14,2;64;48;1;
2020-04-22;6;9,2;0;30,7;21,78;13,5;61,25;44;,333333;
2020-04-23;6,8;9,3;0;31,1;20,36;12,5;68,25;43;,333333;
2020-04-24;4,8;8,7;0;31,7;23,82;15,9;66,5;54;,666667;
2020-04-25;6;9,7;0;31,1;24,06;18,3;55;42;1;
2020-04-26;5,7;9,9;0;30,9;21,72;13,8;63,5;42;,333333;
2020-04-27;6,2;9,7;0;30,1;22,1;14;60,5;43;2;
2020-04-28;6,3;9,6;0;28,5;22,56;16;52,25;46;1,666667;
2020-04-29;3,5;9,7;0;29,3;19,92;11,3;65,5;45;,666667;
2020-04-30;4,2;7,8;0;30,5;20,16;11,6;68,75;47;,333333;
2020-05-01;4,3;8,8;0;32,1;21,62;12,4;61,25;38;,666667;
2020-05-02;4,4;8,9;0;31,3;21,02;12,7;64,5;42;,333333;
2020-05-03;5,2;9,4;0;28,7;20,58;15,2;62;47;1,333333;
2020-05-04;5,4;9,4;0;30;19,46;10,3;62,5;39;,666667;
2020-05-05;3,9;6,8;0;31,1;21,08;11;62;45;,333333;
2020-05-06;6,4;3,3;0;30,9;22,74;14,5;60,75;48;,666667;
2020-05-07;5,3;4,3;0;24,9;18,74;15,4;68;60;1,666667;
2020-05-08;4,3;9,4;0;26,8;17,22;10;68;45;,666667;
2020-05-09;5,2;9,9;0;28,5;20,06;10,9;58,25;49;1,666667;
2020-05-10;6,4;9,8;0;28,2;18,22;10,5;69,75;42;0;
2020-05-11;5,3;9,5;0;28,9;18,52;10,9;70,75;53;1;
2020-05-12;4,7;6,1;0;28,7;18,46;9,5;68,75;46;,666667;
2020-05-13;4,7;,5;0;28,6;20,44;11,8;68,75;52;1;
2020-05-14;4,2;0;0;25,2;20,64;16,1;78,75;68;0;
2020-05-15;2;5;1,6;26,7;20,66;17,3;78,75;63;1,666667;
2020-05-16;2;7,9;0;28,2;20,28;14,7;70;54;,666667;
2020-05-17;3,7;9,5;0;29,5;18,52;9,3;66,25;40;,666667;
2020-05-18;4,7;9,3;0;29,9;20,96;11,2;56,5;39;,666667;
2020-05-19;6,6;8,8;0;29,1;20,82;12,9;62,5;45;1,666667;
2020-05-20;6,8;7;0;29,1;22,16;16,1;60,75;45;,333333;
2020-05-21;4,7;8,8;0;30,5;21,28;15,7;64,25;37;,333333;
2020-05-22;4,8;8,4;0;30,8;22,42;14,5;64,5;46;,666667;
2020-05-23;5,6;0;7;23,1;18;14,8;87,25;73;,666667;
2020-05-24;,5;0;,2;16,2;13,1;11,6;85,25;74;0;
2020-05-25;2,7;8,1;0;22,3;13,82;10,6;72;49;1;
2020-05-26;3,4;9,3;0;23,2;13,1;5,4;67,5;37;1;
2020-05-27;4,2;9,2;0;25,9;13,88;4,1;67;31;,333333;
2020-05-28;3,4;9,5;0;28,6;15,24;5,8;63,75;30;0;
2020-05-29;5,6;9,7;0;27,9;16,82;7,8;65,75;41;,666667;
2020-05-30;4,8;9,3;0;28,2;16,82;6,8;61,75;38;,333333;
2020-05-31;8,8;9,2;0;27,1;16,18;7,3;68,75;44;1;
2020-06-01;3,7;8,9;0;28,4;18,74;15,4;65,5;41;0;
2020-06-02;4;7,6;0;29,5;19,74;8,9;62;39;,333333;
2020-06-03;5,1;2;0;27,1;20,28;14,7;80,75;71;0;
2020-06-04;1,6;6;1;29,7;22,4;16,7;69,25;52;1;
2020-06-05;4,3;3,9;0;29,6;23,22;17,9;67,5;52;1;
2020-06-06;4,5;6,7;0;31,1;23,46;17,2;67;46;,333333;
2020-06-07;3,8;1,3;5;24,1;20;17,2;92;77;0;
2020-06-08;,7;7,6;2,3;29,9;21,46;14,9;79,75;59;,666667;
2020-06-09;2,8;6,3;0;30,7;23,14;15,7;70;54;,333333;
2020-06-10;4,3;5,5;0;31,7;22,76;16,2;66,75;39;1;
2020-06-11;4,1;7,4;0;31,8;20,92;13,4;69;41;1;
2020-06-12;4,9;8,4;0;32,4;21,54;12,9;67,5;38;,666667;
2020-06-13;4,5;8,8;0;31,5;21,7;14,3;63,75;38;,333333;
2020-06-14;5;8,9;0;30,3;21,06;14,1;65,5;43;2;
2020-06-15;6,7;9,3;0;27,3;19,56;12,4;66,5;48;2,333333;
2020-06-16;5;9,4;0;27,3;19,98;14,5;68,5;51;1,666667;
2020-06-17;7,1;9;0;26,7;20,4;16,2;64;51;2,333333;
2020-06-18;5,7;9,4;0;28,9;19,24;12,6;66,5;47;,666667;
2020-06-19;4,7;8,8;0;28,9;19,04;10,8;65,5;40;1,333333;
2020-06-20;4,4;9;0;31,7;22,14;11,3;61,75;45;,333333;
2020-06-21;4,4;9;0;30,8;21,06;13,6;62,75;36;1;
2020-06-22;5,8;8,5;0;29,5;19,9;11,3;60,75;41;,666667;
2020-06-23;5,8;6;0;27,8;19,62;10,8;55;39;,333333;
2020-06-24;5,4;6,3;0;29,5;19,34;9,5;61,75;43;,666667;
2020-06-25;4,8;8,4;0;30,7;21,34;13,3;64,25;45;,666667;
2020-06-26;5,8;6,1;0;31,1;22,18;16;70,5;50;,666667;
2020-06-27;4,5;,1;0;21,5;17,52;13,8;82,5;75;,666667;
2020-06-28;1,2;8,1;2;25,3;17,7;12,8;70,5;50;1,333333;
2020-06-29;4,5;7,5;0;27,7;20,4;12,1;59,5;48;2;
2020-06-30;5;7,3;0;28,7;21,32;14,8;58,25;53;2,666667;
2020-07-01;7,1;1,9;0;22,8;16,08;11,2;59,75;49;,666667;
2020-07-02;2,6;8,5;0;25,1;14,82;4,6;54,5;34;1;
2020-07-03;5,7;9,4;0;26,4;15,74;6,9;60;40;,666667;
2020-07-04;5,1;9,2;0;29,7;18,66;7,2;54,5;45;1;
2020-07-05;6,4;8,1;0;31,1;22,16;15,1;59,75;33;1,333333;
2020-07-06;7;8,8;0;32,3;21,58;12,7;60;43;0;
2020-07-07;4,4;9,3;0;30,7;21,8;12,2;51,5;32;1;
2020-07-08;7,7;9;0;30,7;20,72;13;62,25;42;1;
2020-07-09;7,9;4,8;0;27;19,66;16,2;72,25;54;0;
2020-07-10;3,3;8,8;0;31,3;20,94;9,6;61,75;46;,666667;
2020-07-11;5,5;8,2;0;30,9;21,98;15,6;55,5;40;1;
2020-07-12;6,5;8,9;0;31,9;21,8;13;60,25;38;,666667;
2020-07-13;6,5;9,1;0;32,6;22,46;12,5;55,5;32;,333333;
2020-07-14;6;6,1;0;30,5;21,42;13,5;65,5;47;1;
2020-07-15;5,5;7,6;0;32;21,52;13,2;62,5;36;,666667;
2020-07-16;5,9;8,6;0;30,5;21,52;14,9;64,25;45;1;
2020-07-17;5,1;7;0;30,6;22,1;16,8;57,5;40;,333333;
2020-07-18;4,9;9,2;0;29,9;22,08;12,8;53,75;42;,666667;
2020-07-19;7,6;9,7;0;27,5;20,12;15;56;35;1;
2020-07-20;7,2;9,7;0;29,7;19,4;9,9;60,25;44;,666667;
2020-07-21;6,6;9,8;0;30,1;19,98;10,6;59,5;32;,666667;
2020-07-22;6,4;9,5;0;31,3;20,16;10,2;59,5;31;,333333;
2020-07-23;6,8;9,5;0;30,4;21,94;12,2;47;29;,666667;
2020-07-24;7,3;9,6;0;29,6;19,56;10,5;52,75;32;,666667;
2020-07-25;8;9,8;0;31,1;20,44;12,8;56;42;0;
2020-07-26;7,7;9,5;0;30,3;21,78;11,1;44,75;33;,333333;
2020-07-27;7,1;9,3;0;31;20,92;8,9;59;44;,666667;
2020-07-28;6,4;9,5;0;32,2;21,92;13;54;35;,333333;
2020-07-29;7,2;9,3;0;32,1;22,1;13,2;54,75;31;,666667;
2020-07-30;6,6;8,6;0;27,8;20,4;13;59;46;1;
2020-07-31;5,5;6;0;30,1;22,2;13,8;46,25;32;1,333333;
2020-08-01;7,3;9,6;0;30,1;21,32;15,3;49,5;36;,666667;
2020-08-02;6,6;null;0;28,4;19,98;11,4;55,5;34;,333333;
2020-08-03;7,6;null;0;28,1;18,8;12,4;53;40;1,666667;
2020-08-04;7,3;9,8;0;27,9;17,96;10;57,25;30;1,666667;
2020-08-05;8,7;9,2;0;28,7;21;11;38,75;28;2,666667;
2020-08-06;10,4;9,6;0;28,5;21,08;13,8;46;36;2;
2020-08-07;7,5;9,9;0;29,3;19,2;9,8;55;40;1,333333;
2020-08-08;7,5;7,1;0;29,7;21,44;13;49;37;,666667;
2020-08-09;7,4;7,7;0;30,3;22,24;16,2;50,25;34;,666667;
2020-08-10;5;9,6;0;30,8;20,42;10,2;48,5;29;,333333;
2020-08-11;7,5;9,4;0;31,1;20,14;11;59;41;,333333;
2020-08-12;7,2;8,2;0;32,7;21,96;9,8;48,75;33;1;
2020-08-13;7,2;6,3;0;34,1;24,32;19;49,5;34;1;
2020-08-14;9,8;8,7;0;34,9;26,38;16,2;38,75;28;1;
2020-08-15;8,2;7,7;0;34,7;25,36;17,8;50,25;32;1,333333;
2020-08-16;10;,3;0;27,6;22,14;19,3;64,5;51;2,333333;
2020-08-17;5,4;2;0;27,5;21,46;17,5;61,75;46;1;
2020-08-18;6;2,8;0;31,6;24,16;17,5;56,75;46;1;
2020-08-19;6,9;7;0;35,5;25,98;16,4;51,75;31;2,333333;
2020-08-20;9,7;5,2;0;28,7;20,4;16;65,75;50;2,333333;
2020-08-21;5,8;0;0;18,6;13,6;10,1;86,5;71;1,666667;
2020-08-22;6,7;9;1,8;22,6;16,04;8,3;61,75;54;2,333333;
2020-08-23;5,3;10,1;0;26,3;18,06;10,3;49,75;30;2,333333;
2020-08-24;8,4;10,2;0;27,3;19,3;12,9;40,75;33;1,333333;
2020-08-25;8,6;10,4;0;28,2;19,84;13,2;50;23;2,333333;
2020-08-26;8;10,5;0;30,1;20,68;10,9;36,5;19;1,333333;
2020-08-27;9,5;10,3;0;32;22,72;12,1;37;22;,666667;
2020-08-28;9,6;9,8;0;33,2;23,54;12,3;48;37;,333333;
2020-08-29;7,3;10,3;0;33,7;23,54;15,1;46,75;32;0;
2020-08-30;8,4;10,2;0;35;24,52;14,2;45,5;30;0;
2020-08-31;8,3;10;0;34,9;25,92;15,8;42,25;32;1,333333;
2020-09-01;12,4;9,6;0;34,1;25,72;18,2;47,25;39;1,666667;
2020-09-02;12,6;9,5;0;31,7;24,88;18,4;49,25;43;1,666667;
2020-09-03;10,5;9,7;0;34,7;23,82;16;49;37;1;
2020-09-04;10,5;9,8;0;35,3;26,74;14,9;38;27;1,009627;
2020-09-05;10,5;9,9;0;35,9;26,06;15,9;33,75;22;1;
2020-09-06;11,7;9,7;0;35,5;24,38;14,6;39,5;23;,666667;
2020-09-07;8,6;9,4;0;35,9;24,5;12,9;34,75;24;,666667;
2020-09-08;10,7;9,5;0;36,5;25,38;14,3;35,5;24;,666667;
2020-09-09;12;9;0;37,1;28,68;18;34,5;26;1;
2020-09-10;14,8;9,4;0;37,7;26,54;17,1;37;21;,666667;
2020-09-11;9;7,7;0;37,1;27,6;16,2;37,5;27;,333333;
2020-09-12;10,6;8,4;0;37,7;28,3;17,6;34,5;26;,333333;
2020-09-13;13;7,5;0;35,9;27,88;17;30,75;23;1;
2020-09-14;13,5;8,4;0;35,7;25,36;17,6;42;26;,333333;
2020-09-15;9,7;8,1;0;33,6;25,42;17,3;48,75;33;,666667;
2020-09-16;11,3;9,2;0;35,1;26,08;19,5;44,25;30;,333333;
2020-09-17;11,2;9,5;0;37,4;27,8;19,3;43;31;,666667;
2020-09-18;12,8;7,1;0;37;27,78;17,3;41,5;21;0;
2020-09-19;11;0;0;33,8;25,64;18,5;54,5;38;0;
2020-09-20;6,8;0;,2;25,4;20,68;18,3;86,5;62;,333333;
2020-09-21;1,9;1,3;2,4;28,6;20,76;15,9;76;66;,666667;
2020-09-22;6;,9;10,6;24,2;18,68;13,5;82;69;1;
2020-09-23;5;5,8;0;28,5;22,14;16,8;64,5;52;,666667;
2020-09-24;6,7;10,2;0;32,2;24,42;16,9;52,25;36;,666667;
2020-09-25;8,9;10,1;0;35,5;25,62;15,3;48;29;0;
2020-09-26;9,8;10,1;0;37;26,18;16;47,5;43;,333333;
2020-09-27;9,3;7,1;0;38;25,74;15,4;45,5;25;0;
2020-09-28;11,7;9,3;0;39,4;28,26;20,5;49,75;27;1,333333;
2020-09-29;11;9,4;8,4;39,9;29,42;16,2;35;25;,666667;
2020-09-30;13,5;8,2;0;40,4;31,96;24,9;33,5;20;1;
2020-10-01;15,8;8,1;0;39,7;31,02;23,9;40;24;,666667;
2020-10-02;13,2;8,8;0;40,3;30,04;20,2;38,25;23;,666667;
2020-10-03;10,2;7,6;0;40,5;30,94;21,3;39,5;28;,666667;
2020-10-04;11,3;8,2;0;38,9;29,34;20,5;51;28;,666667;
2020-10-05;10;7,9;0;40,3;30,54;22,9;41,5;25;1;
2020-10-06;11;6,2;0;41,1;30,54;21,3;41;26;0;
2020-10-07;11,6;7,7;0;41,3;31,54;23,9;38,75;21;,666667;
2020-10-08;13,8;1,4;0;33,5;26,14;21,1;62,25;47;1;
2020-10-09;5,7;0;2,4;37,7;25,42;18,6;75,5;59;1,333333;
2020-10-10;3,6;4,5;16,4;31,9;23,28;17,6;61,25;43;1;
2020-10-11;6,4;7,4;0;32,3;23,4;13,8;47,25;42;1,333333;
2020-10-12;7,1;9,2;0;35,1;26,58;17,1;43,5;34;1;
2020-10-13;7,5;9,1;0;37,3;27,98;17,3;44,25;29;1;
2020-10-14;10,5;5,6;0;38,5;28,5;22,3;51;30;1;
2020-10-15;5,6;1;0;26,7;21,8;18,4;80,75;63;1;
2020-10-16;2;1,2;,4;26,9;20,46;16,5;71,5;62;1,666667;
2020-10-17;5;8,5;0;33,7;24,08;14,2;55,5;42;1;
2020-10-18;8;6,4;,1;33,5;25,24;17,8;61,5;48;1,333333;
2020-10-19;8,4;1,6;0;30,1;22,04;17,2;78,25;54;,666667;
2020-10-20;,5;,1;12,4;26,1;20,88;17,2;92,75;86;0;
2020-10-21;,3;7,1;18,9;31;23,76;17,7;72,75;54;,333333;
2020-10-22;4,8;10,1;0;32,5;25,54;17,7;56,75;47;,666667;
2020-10-23;8,8;10,7;0;32,6;27,12;20,8;54,25;46;,666667;
